scene,frame,frame_idx,original_path,cleaned_path,ego_x,ego_y,ego_z,ego_yaw,num_points_original,num_points_cleaned,points_removed_pct,ground_z_min,ground_z_max,ground_z_mean,hag_min,hag_max,hag_mean,x_min,x_max,y_min,y_max,z_min,z_max,threshold_m,tile_size_m,Antenna_original,Antenna_cleaned,Cable_original,Cable_cleaned,Electric Pole_original,Electric Pole_cleaned,Wind Turbine_original,Wind Turbine_cleaned,noise_original,noise_cleaned
scene_9,frame_040,40,/content/hackathon/processed/scene_9/frame_040.npz,/content/hackathon/cleaned/scene_9/frame_040.npz,-34493.4921875,34503.17578125,10000.0,131.7020721435547,280140,136420,51.3,-54.79851150512695,6.84985876083374,-27.856239352354685,2.000011444091797,19.584237456321716,7.5123218998431565,12.70803165435791,291.4360046386719,-201.66802978515625,201.2676239013672,-52.43552780151367,10.995661735534668,2.0,5.0,0,0,0,0,0,0,70048,52627,210092,83793
scene_9,frame_041,41,/content/hackathon/processed/scene_9/frame_041.npz,/content/hackathon/cleaned/scene_9/frame_041.npz,-33704.9765625,44353.578125,10337.2294921875,-101.15708923339844,211373,60947,71.17,-64.87203216552734,51.386837005615234,-43.46614696569239,2.000133514404297,116.80180358886719,13.881922277990835,41.173179626464844,294.4121398925781,-232.4213409423828,201.26483154296875,-62.67882537841797,99.13964080810547,2.0,5.0,0,0,110,99,191,174,17650,12923,193422,47751
scene_9,frame_042,42,/content/hackathon/processed/scene_9/frame_042.npz,/content/hackathon/cleaned/scene_9/frame_042.npz,-33370.609375,-165304.578125,22983.236328125,71.38699340820312,120403,39242,67.41,-102.1859359741211,6.478881359100342,-43.97802883833289,2.0000457763671875,47.16252899169922,6.940554053124078,31.081560134887695,278.645751953125,-204.7101593017578,166.83798217773438,-99.65950775146484,27.040740966796875,2.0,5.0,1,0,0,0,0,0,531,485,119871,38757
scene_9,frame_043,43,/content/hackathon/processed/scene_9/frame_043.npz,/content/hackathon/cleaned/scene_9/frame_043.npz,-33366.9921875,15947.765625,10000.0,106.89256286621094,243169,84962,65.06,-62.3637809753418,61.6469612121582,-41.73433575107529,2.000041961669922,130.21883010864258,13.257680139792171,53.135738372802734,299.2440185546875,-206.3611602783203,203.2510986328125,-59.29907989501953,79.19393157958984,2.0,5.0,313,310,0,0,0,0,22668,19312,220188,65340
scene_9,frame_044,44,/content/hackathon/processed/scene_9/frame_044.npz,/content/hackathon/cleaned/scene_9/frame_044.npz,-31909.27734375,33845.05078125,10000.0,153.68812561035156,254248,117319,53.86,-59.904666900634766,43.678009033203125,-39.2237945917453,2.000041961669922,113.93666076660156,16.853922621643214,37.604000091552734,297.0296630859375,-204.432861328125,182.39224243164062,-57.888587951660156,58.702667236328125,2.0,5.0,0,0,0,0,0,0,48655,42033,205593,75286
scene_9,frame_045,45,/content/hackathon/processed/scene_9/frame_045.npz,/content/hackathon/cleaned/scene_9/frame_045.npz,-30066.2734375,-87031.15625,12046.517578125,-20.6070499420166,374414,134048,64.2,-20.522485733032227,82.73241424560547,-4.625040457990999,2.0000181198120117,48.33809280395508,7.108458561183523,13.836576461791992,251.97650146484375,-122.96470642089844,114.54352569580078,-18.37106704711914,100.16720581054688,2.0,5.0,0,0,0,0,0,0,559,497,373855,133551
scene_9,frame_046,46,/content/hackathon/processed/scene_9/frame_046.npz,/content/hackathon/cleaned/scene_9/frame_046.npz,-29678.298828125,43536.09765625,10891.337890625,-126.2098388671875,225477,84632,62.47,-70.38399505615234,61.18407440185547,-47.19210176638464,2.0000534057617188,134.91465759277344,18.365840270712674,76.21082305908203,289.6273498535156,-253.1554412841797,194.9143524169922,-68.09849548339844,81.03191375732422,2.0,5.0,142,141,77,66,428,382,43790,36867,181040,47176
scene_9,frame_047,47,/content/hackathon/processed/scene_9/frame_047.npz,/content/hackathon/cleaned/scene_9/frame_047.npz,-29315.916015625,-100220.1328125,11644.3359375,15.93567943572998,392105,168795,56.95,-14.212737083435059,87.24276733398438,-4.7349668702468515,2.000020980834961,18.56883430480957,8.402936481585773,7.1530046463012695,265.09521484375,-157.83612060546875,163.0734405517578,-10.814634323120117,95.65017700195312,2.0,5.0,0,0,0,0,0,0,676,423,391429,168372
scene_9,frame_048,48,/content/hackathon/processed/scene_9/frame_048.npz,/content/hackathon/cleaned/scene_9/frame_048.npz,-29083.11328125,45351.96484375,11235.1015625,-161.70590209960938,232573,104544,55.05,-73.8860092163086,58.57229232788086,-34.16510093950737,2.000033378601074,101.79768371582031,15.095122802259597,15.574945449829102,290.2745056152344,-186.02963256835938,203.4775848388672,-71.76119232177734,65.52910614013672,2.0,5.0,0,0,0,0,0,0,36645,29500,195928,75044
scene_9,frame_049,49,/content/hackathon/processed/scene_9/frame_049.npz,/content/hackathon/cleaned/scene_9/frame_049.npz,-26107.630859375,-70584.8828125,16768.439453125,-55.88547897338867,314402,150817,52.03,-67.00720977783203,51.66073226928711,-10.819914501250162,2.0000712871551514,27.144060134887695,6.543781494652559,8.172921180725098,298.162353515625,-57.64942932128906,200.7236328125,-64.4213638305664,50.75080490112305,2.0,5.0,0,0,0,0,0,0,115,89,314287,150728
scene_9,frame_050,50,/content/hackathon/processed/scene_9/frame_050.npz,/content/hackathon/cleaned/scene_9/frame_050.npz,-24101.048828125,36742.19921875,10000.0,165.9224395751953,252446,102211,59.51,-61.36247634887695,56.892982482910156,-28.142195873725672,2.000246047973633,141.31598281860352,19.718580637378334,31.11783790588379,298.1045227050781,-186.2505340576172,99.36775207519531,-58.6787109375,85.46053314208984,2.0,5.0,0,0,0,0,0,0,26395,23712,226051,78499
scene_9,frame_051,51,/content/hackathon/processed/scene_9/frame_051.npz,/content/hackathon/cleaned/scene_9/frame_051.npz,-23920.560546875,21889.560546875,10000.0,155.60491943359375,252438,105354,58.27,-61.794349670410156,74.3395004272461,-37.038697389174054,2.000030517578125,135.98006057739258,20.109529849620113,53.97943115234375,297.14581298828125,-190.2816925048828,195.66387939453125,-58.18016815185547,92.6196060180664,2.0,5.0,265,253,583,176,0,0,39010,32761,212580,72164
scene_9,frame_052,52,/content/hackathon/processed/scene_9/frame_052.npz,/content/hackathon/cleaned/scene_9/frame_052.npz,-18775.10546875,-93735.640625,15232.2431640625,-5.8170366287231445,350986,114148,67.48,-14.0751953125,44.469017028808594,-4.314865856724105,2.0000338554382324,23.118045806884766,6.449933804982845,7.564314842224121,230.25477600097656,-240.93048095703125,70.28658294677734,-12.049131393432617,43.29294967651367,2.0,5.0,1,0,0,0,0,0,1781,1637,349204,112511
scene_9,frame_053,53,/content/hackathon/processed/scene_9/frame_053.npz,/content/hackathon/cleaned/scene_9/frame_053.npz,-18181.841796875,-131397.78125,14633.109375,34.16658020019531,309206,127618,58.73,-47.54389953613281,79.7804183959961,-27.43217758433677,2.0000038146972656,37.53554153442383,5.629937217986965,47.096126556396484,289.952392578125,-200.94024658203125,198.4219207763672,-45.323665618896484,84.10535430908203,2.0,5.0,0,0,0,0,0,0,313,210,308893,127408
scene_9,frame_054,54,/content/hackathon/processed/scene_9/frame_054.npz,/content/hackathon/cleaned/scene_9/frame_054.npz,-13699.6552734375,-98226.5546875,17876.162109375,42.57289123535156,266051,63749,76.04,-27.698486328125,7.802859783172607,-11.574026932135386,2.000013828277588,34.72208499908447,8.108426465711801,15.840193748474121,294.20062255859375,-202.44705200195312,196.9711151123047,-25.137197494506836,26.793930053710938,2.0,5.0,0,0,0,0,0,0,5374,5078,260677,58671
scene_9,frame_055,55,/content/hackathon/processed/scene_9/frame_055.npz,/content/hackathon/cleaned/scene_9/frame_055.npz,-11134.6650390625,-85995.53125,18048.044921875,87.04473876953125,291818,100196,65.66,-27.76202392578125,48.67549133300781,-10.584504044946739,2.000040054321289,49.552215576171875,5.925265577448745,8.93130874633789,280.9037170410156,-118.53330993652344,139.3733367919922,-25.3511905670166,71.0267562866211,2.0,5.0,0,0,0,0,0,0,259,242,291559,99954
scene_9,frame_056,56,/content/hackathon/processed/scene_9/frame_056.npz,/content/hackathon/cleaned/scene_9/frame_056.npz,-9903.4892578125,-62633.46484375,21476.765625,87.72972106933594,134147,23374,82.58,-101.23836517333984,4.580501556396484,-16.161339418963113,2.0001583099365234,27.481380462646484,7.803880602126682,13.935243606567383,278.1319580078125,-149.1986846923828,150.1629638671875,-94.4110107421875,16.63385581970215,2.0,5.0,0,0,0,0,0,0,20888,15458,113259,7916
scene_9,frame_057,57,/content/hackathon/processed/scene_9/frame_057.npz,/content/hackathon/cleaned/scene_9/frame_057.npz,-6122.05615234375,-56749.06640625,20229.3828125,-134.31150817871094,266509,92295,65.37,-96.71736145019531,24.461612701416016,-12.25645413693698,2.0000100135803223,19.364025115966797,3.6141492612438086,-188.38690185546875,204.59625244140625,-98.91959381103516,206.2862091064453,-94.0379638671875,24.669004440307617,2.0,5.0,0,0,0,0,0,0,2904,2416,263605,89879
scene_9,frame_058,58,/content/hackathon/processed/scene_9/frame_058.npz,/content/hackathon/cleaned/scene_9/frame_058.npz,-4329.40673828125,26252.1796875,10000.0,-171.03472900390625,224062,84096,62.47,-52.700355529785156,53.32167053222656,-39.36166880882877,2.00006103515625,104.89876556396484,7.651176872931292,54.676692962646484,298.8333435058594,-188.69610595703125,188.73268127441406,-48.85763931274414,57.933868408203125,2.0,5.0,0,0,273,149,64,50,776,665,222949,83232
scene_9,frame_059,59,/content/hackathon/processed/scene_9/frame_059.npz,/content/hackathon/cleaned/scene_9/frame_059.npz,-4128.5400390625,-125048.859375,15404.154296875,-11.327604293823242,352641,122827,65.17,-33.88972091674805,57.90540313720703,-7.612796822242197,2.000011444091797,37.52409744262695,4.392338375307748,15.757641792297363,295.22711181640625,-51.31549835205078,167.6021270751953,-31.001388549804688,85.2055892944336,2.0,5.0,0,0,0,0,0,0,344,319,352297,122508
scene_9,frame_060,60,/content/hackathon/processed/scene_9/frame_060.npz,/content/hackathon/cleaned/scene_9/frame_060.npz,-3875.0771484375,-146111.25,12321.0927734375,78.8533706665039,330635,158174,52.16,-26.23899269104004,68.34915161132812,-9.680813771773526,2.000001907348633,17.83634090423584,6.445903459247085,19.92621421813965,288.9759521484375,-143.98333740234375,136.14340209960938,-23.014219284057617,85.70103454589844,2.0,5.0,0,0,0,0,0,0,72,65,330563,158109
scene_9,frame_061,61,/content/hackathon/processed/scene_9/frame_061.npz,/content/hackathon/cleaned/scene_9/frame_061.npz,-1269.7655029296875,70511.3359375,10900.0400390625,-62.9517822265625,227989,106115,53.46,-62.83543014526367,5.289178848266602,-19.126798702097034,2.000001907348633,44.89602756500244,6.656382202154469,15.574955940246582,268.11090087890625,-201.6542510986328,191.07733154296875,-51.23259735107422,18.499847412109375,2.0,5.0,1647,1635,32,0,0,0,0,0,226310,104480
scene_9,frame_062,62,/content/hackathon/processed/scene_9/frame_062.npz,/content/hackathon/cleaned/scene_9/frame_062.npz,-955.7133178710938,-98128.6328125,19298.060546875,-83.78351593017578,250509,89676,64.2,-53.5535774230957,31.36077308654785,-11.27071483847817,2.000021457672119,46.72994613647461,7.0566980532576125,-118.60111236572266,202.90553283691406,-202.08494567871094,85.02935028076172,-47.480709075927734,39.38566207885742,2.0,5.0,130,86,0,0,0,0,159,138,250220,89452
scene_9,frame_063,63,/content/hackathon/processed/scene_9/frame_063.npz,/content/hackathon/cleaned/scene_9/frame_063.npz,-92.77159118652344,66236.0625,11057.4326171875,-38.16846466064453,235522,124189,47.27,-63.15099334716797,-4.544735908508301,-17.41161697118845,2.000009059906006,20.250510215759277,6.261521218882761,10.513534545898438,292.6649475097656,-205.5797882080078,193.66392517089844,-55.710697174072266,10.834257125854492,2.0,5.0,18449,15095,8,0,0,0,0,0,217065,109094
scene_9,frame_064,64,/content/hackathon/processed/scene_9/frame_064.npz,/content/hackathon/cleaned/scene_9/frame_064.npz,1451.7357177734375,-11160.89453125,10000.0,-61.2802848815918,368443,84744,77.0,-18.24390411376953,79.10619354248047,-4.4310472906683325,2.000030517578125,19.893218994140625,7.635998625610342,29.551897048950195,259.9405822753906,-162.58438110351562,194.982666015625,-15.669583320617676,83.8599853515625,2.0,5.0,74,53,0,0,0,0,0,0,368369,84691
scene_9,frame_065,65,/content/hackathon/processed/scene_9/frame_065.npz,/content/hackathon/cleaned/scene_9/frame_065.npz,5298.40576171875,-91266.7734375,16426.7734375,-111.3374252319336,341738,137286,59.83,-15.542767524719238,53.58144760131836,-7.404487138862656,2.000000476837158,33.4632625579834,6.864465075717981,12.687407493591309,261.1409606933594,-196.6097869873047,60.341304779052734,-13.522348403930664,67.5125503540039,2.0,5.0,0,0,0,0,0,0,103,71,341635,137215
scene_9,frame_066,66,/content/hackathon/processed/scene_9/frame_066.npz,/content/hackathon/cleaned/scene_9/frame_066.npz,7542.7548828125,68830.40625,10000.0,-146.6786346435547,290735,157610,45.79,-36.465213775634766,16.662870407104492,-11.172130402265767,2.0000133514404297,19.90233612060547,6.412109172834315,18.505870819091797,292.30462646484375,-138.87693786621094,174.97918701171875,-28.864702224731445,27.818572998046875,2.0,5.0,965,893,0,0,0,0,0,0,289770,156717
scene_9,frame_067,67,/content/hackathon/processed/scene_9/frame_067.npz,/content/hackathon/cleaned/scene_9/frame_067.npz,9712.4150390625,-126801.6484375,18603.541015625,-16.648944854736328,306075,45402,85.17,-25.469581604003906,24.28363609313965,-11.081188330156914,2.000040054321289,41.09261703491211,6.5897081917979135,39.065528869628906,248.1934814453125,-177.04861450195312,150.7229766845703,-23.23638916015625,50.52452850341797,2.0,5.0,0,0,0,0,0,0,2002,1869,304073,43533
scene_9,frame_068,68,/content/hackathon/processed/scene_9/frame_068.npz,/content/hackathon/cleaned/scene_9/frame_068.npz,10522.7431640625,-12231.5771484375,12647.4814453125,-81.86904907226562,336269,66161,80.32,-24.973756790161133,53.17279052734375,-8.240102558814051,2.0000338554382324,18.7209529876709,5.870561278998582,23.417787551879883,251.79624938964844,-115.16065979003906,159.65660095214844,-22.25133514404297,57.65110397338867,2.0,5.0,119,93,0,0,0,0,0,0,336150,66068
scene_9,frame_069,69,/content/hackathon/processed/scene_9/frame_069.npz,/content/hackathon/cleaned/scene_9/frame_069.npz,11688.859375,52066.88671875,10000.0,-15.990483283996582,234362,80529,65.64,-55.4208869934082,-0.35033583641052246,-40.268299406575075,2.0000743865966797,28.98958310484886,7.029803982110297,62.95648956298828,295.0234680175781,-193.44140625,203.97061157226562,-53.02265167236328,8.31167221069336,2.0,5.0,112,109,0,0,0,0,0,0,234250,80420
scene_9,frame_070,70,/content/hackathon/processed/scene_9/frame_070.npz,/content/hackathon/cleaned/scene_9/frame_070.npz,14683.0693359375,-120704.4296875,18990.763671875,133.93545532226562,261051,61455,76.46,-41.220611572265625,37.294517517089844,-19.55215172986805,2.000070571899414,28.10760760307312,7.079544154209097,30.390995025634766,269.23443603515625,-76.2998046875,172.0197296142578,-36.8403434753418,39.72836685180664,2.0,5.0,52,50,0,0,0,0,909,770,260090,60635
scene_9,frame_071,71,/content/hackathon/processed/scene_9/frame_071.npz,/content/hackathon/cleaned/scene_9/frame_071.npz,17355.1328125,-7631.1982421875,12816.4130859375,31.76148223876953,355370,175062,50.74,-61.942100524902344,34.90871047973633,-6.939935300554032,2.0000104904174805,18.7380428314209,7.0382035936461325,8.363929748535156,212.8946075439453,-204.5788116455078,59.923362731933594,-56.039466857910156,33.862327575683594,2.0,5.0,0,0,0,0,0,0,8,0,355362,175062
scene_9,frame_072,72,/content/hackathon/processed/scene_9/frame_072.npz,/content/hackathon/cleaned/scene_9/frame_072.npz,17472.146484375,-149383.84375,18262.484375,82.48747253417969,341885,179513,47.49,-41.951236724853516,50.46691131591797,-11.51215315654865,2.0000219345092773,17.563578128814697,6.840928152621901,21.698633193969727,240.18955993652344,-196.67723083496094,75.15748596191406,-29.891820907592773,26.240259170532227,2.0,5.0,0,0,0,0,0,0,39,0,341846,179513
scene_9,frame_073,73,/content/hackathon/processed/scene_9/frame_073.npz,/content/hackathon/cleaned/scene_9/frame_073.npz,19783.841796875,-109458.8359375,16777.171875,168.1814422607422,329261,121003,63.25,-20.45134735107422,60.16782760620117,-10.526148798717207,2.000002145767212,19.980341911315918,7.450902125783781,14.59566593170166,228.0355987548828,-121.78958129882812,61.4902229309082,-17.146915435791016,62.388668060302734,2.0,5.0,1,0,0,0,0,0,515,345,328745,120658
scene_9,frame_074,74,/content/hackathon/processed/scene_9/frame_074.npz,/content/hackathon/cleaned/scene_9/frame_074.npz,20247.6171875,-92823.15625,18879.4453125,-148.61624145507812,244577,90843,62.86,-61.23974609375,21.105451583862305,-21.946946599882672,2.0000104904174805,19.350770473480225,7.017028186706492,-52.78204345703125,269.2712707519531,-186.54345703125,282.7518005371094,-57.22502517700195,20.915781021118164,2.0,5.0,20,11,0,0,0,0,124,90,244433,90742
scene_9,frame_075,75,/content/hackathon/processed/scene_9/frame_075.npz,/content/hackathon/cleaned/scene_9/frame_075.npz,23780.494140625,-35547.1953125,16231.4375,167.001220703125,285712,61896,78.34,-24.02680778503418,14.862297058105469,-14.464941788014796,2.000000476837158,29.086334228515625,5.515663852722346,32.73252487182617,213.6521759033203,-144.66299438476562,82.24126434326172,-21.775548934936523,21.870853424072266,2.0,5.0,385,381,0,0,0,0,0,0,285327,61515
scene_9,frame_076,76,/content/hackathon/processed/scene_9/frame_076.npz,/content/hackathon/cleaned/scene_9/frame_076.npz,24174.98828125,-150892.078125,20526.310546875,101.13134765625,261211,137307,47.43,-82.76829528808594,15.425493240356445,-12.43423587507462,2.000016689300537,23.76866340637207,5.475409223451367,9.361891746520996,213.82398986816406,-197.38877868652344,35.42605209350586,-79.67692565917969,33.983097076416016,2.0,5.0,0,0,0,0,0,0,100,69,261111,137238
